Date,Type,Price
2016-04-06,Open,143.30784606933594
2016-04-07,Open,142.51434326171875
2016-04-08,Open,142.50477600097656
2016-04-11,Open,143.65200805664062
2016-04-12,Open,143.0305938720703
2016-04-13,Open,144.12045288085938
2016-04-14,Open,144.8374786376953
2016-04-15,Open,144.397705078125
2016-04-18,Open,145.0478057861328
2016-04-19,Open,140.0286865234375
2016-04-20,Open,137.89674377441406
2016-04-21,Open,140.13385009765625
2016-04-22,Open,142.86807250976562
2016-04-25,Open,141.6443634033203
2016-04-26,Open,142.11280822753906
2016-04-27,Open,142.7820281982422
2016-04-28,Open,143.1644287109375
2016-04-29,Open,140.0478057861328
2016-05-02,Open,140.11471557617188
2016-05-03,Open,138.28871154785156
2016-05-04,Open,137.05545043945312
2016-05-05,Open,139.53155517578125
2016-05-06,Open,138.48948669433594
2016-05-09,Open,141.20458984375
2016-05-10,Open,141.72084045410156
2016-05-11,Open,143.12619018554688
2016-05-12,Open,142.64817810058594
2016-05-13,Open,142.2466583251953
2016-05-16,Open,141.1567840576172
2016-05-17,Open,142.64817810058594
2016-05-18,Open,141.48184204101562
2016-05-19,Open,140.03823852539062
2016-05-20,Open,139.30210876464844
2016-05-23,Open,141.11854553222656
2016-05-24,Open,140.420654296875
2016-05-25,Open,142.3804931640625
2016-05-26,Open,144.88528442382812
2016-05-27,Open,145.6501007080078
2016-05-31,Open,145.85086059570312
2016-06-01,Open,146.27151489257812
2016-06-02,Open,145.87954711914062
2016-06-03,Open,145.69789123535156
2016-06-06,Open,146.35755920410156
2016-06-07,Open,146.56787109375
2016-06-08,Open,146.7781982421875
2016-06-09,Open,146.1950225830078
2016-06-10,Open,146.07073974609375
2016-06-13,Open,144.96176147460938
2016-06-14,Open,144.6271514892578
2016-06-15,Open,144.7992401123047
2016-06-16,Open,143.5850830078125
2016-06-17,Open,144.32122802734375
2016-06-20,Open,145.88909912109375
2016-06-21,Open,147.3804931640625
2016-06-22,Open,146.988525390625
2016-06-23,Open,146.70172119140625
2016-06-24,Open,143.374755859375
2016-06-27,Open,139.75143432617188
2016-06-28,Open,138.41299438476562
2016-06-29,Open,140.05735778808594
2016-06-30,Open,142.31358337402344
2016-07-01,Open,145.10516357421875
2016-07-05,Open,144.54110717773438
2016-07-06,Open,145.17208862304688
2016-07-07,Open,146.03250122070312
2016-07-08,Open,147.2275390625
2016-07-11,Open,147.8011474609375
2016-07-12,Open,149.1395721435547
2016-07-13,Open,150.8126220703125
2016-07-14,Open,151.8260040283203
2016-07-15,Open,152.86807250976562
2016-07-18,Open,152.29444885253906
2016-07-19,Open,154.66539001464844
2016-07-20,Open,152.93499755859375
2016-07-21,Open,153.68069458007812
2016-07-22,Open,153.70936584472656
2016-07-25,Open,154.87571716308594
2016-07-26,Open,155.49713134765625
2016-07-27,Open,154.9904327392578
2016-07-28,Open,154.28298950195312
2016-07-29,Open,154.26385498046875
2016-08-01,Open,153.5850830078125
2016-08-02,Open,154.17782592773438
2016-08-03,Open,153.08795166015625
2016-08-04,Open,153.78585815429688
2016-08-05,Open,154.87571716308594
2016-08-08,Open,155.5736083984375
2016-08-09,Open,155.08604431152344
2016-08-10,Open,155.05735778808594
2016-08-11,Open,155.11471557617188
2016-08-12,Open,156.0133819580078
2016-08-15,Open,155.2581329345703
2016-08-16,Open,154.0248565673828
2016-08-17,Open,153.89100646972656
2016-08-18,Open,153.8145294189453
2016-08-19,Open,153.7667236328125
2016-08-22,Open,152.9636688232422
2016-08-23,Open,153.27915954589844
2016-08-24,Open,152.85850524902344
2016-08-25,Open,152.0076446533203
2016-08-26,Open,151.89292907714844
2016-08-29,Open,151.84512329101562
2016-08-30,Open,152.73422241210938
2016-08-31,Open,152.6386260986328
2016-09-01,Open,151.35755920410156
2016-09-02,Open,152.8489532470703
2016-09-06,Open,152.8489532470703
2016-09-07,Open,153.1453094482422
2016-09-08,Open,153.48948669433594
2016-09-09,Open,151.08030700683594
2016-09-12,Open,148.43212890625
2016-09-13,Open,150.69789123535156
2016-09-14,Open,148.85276794433594
2016-09-15,Open,147.51434326171875
2016-09-16,Open,148.2218017578125
2016-09-19,Open,148.0592803955078
2016-09-20,Open,149.01528930664062
2016-09-21,Open,148.09751892089844
2016-09-22,Open,149.28298950195312
2016-09-23,Open,148.7762908935547
2016-09-26,Open,147.66729736328125
2016-09-27,Open,147.53346252441406
2016-09-28,Open,150.08604431152344
2016-09-29,Open,151.65391540527344
2016-09-30,Open,151.91204833984375
2016-10-03,Open,151.10899353027344
2016-10-04,Open,150.73614501953125
2016-10-05,Open,150.1625213623047
2016-10-06,Open,149.94264221191406
2016-10-07,Open,150.2294464111328
2016-10-10,Open,149.818359375
2016-10-11,Open,149.8374786376953
2016-10-12,Open,148.15487670898438
2016-10-13,Open,146.9407196044922
2016-10-14,Open,147.67686462402344
2016-10-17,Open,147.65774536132812
2016-10-18,Open,143.4225616455078
2016-10-19,Open,144.61758422851562
2016-10-20,Open,144.6271514892578
2016-10-21,Open,143.9579315185547
2016-10-24,Open,143.78585815429688
2016-10-25,Open,143.94837951660156
2016-10-26,Open,144.08221435546875
2016-10-27,Open,146.09942626953125
2016-10-28,Open,147.27532958984375
2016-10-31,Open,146.0420684814453
2016-11-01,Open,146.74952697753906
2016-11-02,Open,145.77438354492188
2016-11-03,Open,145.8030548095703
2016-11-04,Open,145.69789123535156
2016-11-07,Open,147.2179718017578
2016-11-08,Open,147.76290893554688
2016-11-09,Open,146.2332763671875
2016-11-10,Open,150.72657775878906
2016-11-11,Open,152.93499755859375
2016-11-14,Open,154.15870666503906
2016-11-15,Open,151.45315551757812
2016-11-16,Open,151.49139404296875
2016-11-17,Open,152.2179718017578
2016-11-18,Open,152.7724609375
2016-11-21,Open,153.62332153320312
2016-11-22,Open,155.8317413330078
2016-11-23,Open,154.818359375
2016-11-25,Open,154.71319580078125
2016-11-28,Open,156.02294921875
2016-11-29,Open,156.7877655029297
2016-11-30,Open,156.16635131835938
2016-12-01,Open,154.82791137695312
2016-12-02,Open,152.0076446533203
2016-12-05,Open,153.7762908935547
2016-12-06,Open,153.08795166015625
2016-12-07,Open,153.53729248046875
2016-12-08,Open,157.6195068359375
2016-12-09,Open,157.91586303710938
2016-12-12,Open,159.3881378173828
2016-12-13,Open,158.3938751220703
2016-12-14,Open,160.965576171875
2016-12-15,Open,160.6214141845703
2016-12-16,Open,161.53919982910156
2016-12-19,Open,159.49330139160156
2016-12-20,Open,160.12428283691406
2016-12-21,Open,158.93881225585938
2016-12-22,Open,160.0
2016-12-23,Open,159.6558380126953
2016-12-27,Open,159.63670349121094
2016-12-28,Open,159.93307495117188
2016-12-29,Open,158.71893310546875
2016-12-30,Open,159.12045288085938
2017-01-03,Open,159.6558380126953
2017-01-04,Open,160.3919677734375
2017-01-05,Open,161.806884765625
2017-01-06,Open,161.27151489257812
2017-01-09,Open,162.0172119140625
2017-01-10,Open,160.5927276611328
2017-01-11,Open,158.7476043701172
2017-01-12,Open,160.3919677734375
2017-01-13,Open,160.5831756591797
2017-01-17,Open,159.35946655273438
2017-01-18,Open,160.08604431152344
2017-01-19,Open,159.61758422851562
2017-01-20,Open,160.43020629882812
2017-01-23,Open,162.6003875732422
2017-01-24,Open,163.8240966796875
2017-01-25,Open,168.50860595703125
2017-01-26,Open,170.2294464111328
2017-01-27,Open,170.6214141845703
2017-01-30,Open,169.1969451904297
2017-01-31,Open,167.35182189941406
2017-02-01,Open,167.30401611328125
2017-02-02,Open,166.56787109375
2017-02-03,Open,167.30401611328125
2017-02-06,Open,167.6003875732422
2017-02-07,Open,168.26004028320312
2017-02-08,Open,169.69407653808594
2017-02-09,Open,168.4225616455078
2017-02-10,Open,169.56979370117188
2017-02-13,Open,171.35755920410156
2017-02-14,Open,170.71701049804688
2017-02-15,Open,172.27532958984375
2017-02-16,Open,173.47036743164062
2017-02-17,Open,173.27915954589844
2017-02-21,Open,172.65774536132812
2017-02-22,Open,172.170166015625
2017-02-23,Open,173.9961700439453
2017-02-24,Open,172.28489685058594
2017-02-27,Open,173.2218017578125
2017-02-28,Open,171.49139404296875
2017-03-01,Open,172.5430145263672
2017-03-02,Open,173.88145446777344
2017-03-03,Open,172.5908203125
2017-03-06,Open,171.81643676757812
2017-03-07,Open,172.76290893554688
2017-03-08,Open,172.8011474609375
2017-03-09,Open,171.27151489257812
2017-03-10,Open,170.3728485107422
2017-03-13,Open,170.0286865234375
2017-03-14,Open,168.43212890625
2017-03-15,Open,167.9827880859375
2017-03-16,Open,170.6118621826172
2017-03-17,Open,168.53729248046875
2017-03-20,Open,167.92543029785156
2017-03-21,Open,168.26959228515625
2017-03-22,Open,166.38623046875
2017-03-23,Open,166.7590789794922
2017-03-24,Open,167.41873168945312
2017-03-27,Open,165.09559631347656
2017-03-28,Open,166.29063415527344
2017-03-29,Open,166.63479614257812
2017-03-30,Open,166.21414184570312
2017-03-31,Open,166.32887268066406
2017-04-03,Open,166.1759033203125
2017-04-04,Open,165.88909912109375
2017-04-05,Open,167.0172119140625
2017-04-06,Open,165.84129333496094
2017-04-07,Open,164.51242065429688
2017-04-10,Open,164.94264221191406
2017-04-11,Open,163.1453094482422
2017-04-12,Open,163.51815795898438
2017-04-13,Open,162.44741821289062
2017-04-17,Open,162.28489685058594
2017-04-18,Open,163.27915954589844
2017-04-19,Open,154.64627075195312
2017-04-20,Open,154.22561645507812
2017-04-21,Open,154.92352294921875
2017-04-24,Open,154.1969451904297
2017-04-25,Open,154.66539001464844
2017-04-26,Open,153.47036743164062
2017-04-27,Open,153.2409210205078
2017-04-28,Open,153.44168090820312
2017-05-01,Open,153.011474609375
2017-05-02,Open,152.4282989501953
2017-05-03,Open,151.7590789794922
2017-05-04,Open,151.90248107910156
2017-05-05,Open,146.76864624023438
2017-05-08,Open,146.08030700683594
2017-05-09,Open,145.88909912109375
2017-05-10,Open,144.9808807373047
2017-05-11,Open,144.4072723388672
2017-05-12,Open,143.69024658203125
2017-05-15,Open,143.9961700439453
2017-05-16,Open,144.9904327392578
2017-05-17,Open,146.55831909179688
2017-05-18,Open,144.22561645507812
2017-05-19,Open,144.3690185546875
2017-05-22,Open,145.4110870361328
2017-05-23,Open,145.8604278564453
2017-05-24,Open,145.51625061035156
2017-05-25,Open,146.51051330566406
2017-05-26,Open,146.12811279296875
2017-05-30,Open,145.26768493652344
2017-05-31,Open,145.3441619873047
2017-06-01,Open,146.08030700683594
2017-06-02,Open,146.3384246826172
2017-06-05,Open,145.14340209960938
2017-06-06,Open,145.31549072265625
2017-06-07,Open,146.31930541992188
2017-06-08,Open,144.35946655273438
2017-06-09,Open,145.31549072265625
2017-06-12,Open,147.4091796875
2017-06-13,Open,148.6042022705078
2017-06-14,Open,147.1988525390625
2017-06-15,Open,146.5487518310547
2017-06-16,Open,147.44741821289062
2017-06-19,Open,148.67112731933594
2017-06-20,Open,147.68641662597656
2017-06-21,Open,148.93881225585938
2017-06-22,Open,147.7533416748047
2017-06-23,Open,147.55258178710938
2017-06-26,Open,147.90631103515625
2017-06-27,Open,148.18356323242188
2017-06-28,Open,148.32696533203125
2017-06-29,Open,148.51815795898438
2017-06-30,Open,147.49522399902344
2017-07-03,Open,146.8260040283203
2017-07-05,Open,148.91969299316406
2017-07-06,Open,146.6156768798828
2017-07-07,Open,145.90821838378906
2017-07-10,Open,146.1854705810547
2017-07-11,Open,146.52008056640625
2017-07-12,Open,146.73040771484375
2017-07-13,Open,146.9407196044922
2017-07-14,Open,147.23709106445312
2017-07-17,Open,146.8355712890625
2017-07-18,Open,145.65965270996094
2017-07-19,Open,143.4225616455078
2017-07-20,Open,141.0420684814453
2017-07-21,Open,141.09942626953125
2017-07-24,Open,140.53536987304688
2017-07-25,Open,140.12428283691406
2017-07-26,Open,139.8374786376953
2017-07-27,Open,138.62332153320312
2017-07-28,Open,138.44168090820312
2017-07-31,Open,138.0305938720703
2017-08-01,Open,138.62332153320312
2017-08-02,Open,138.73805236816406
2017-08-03,Open,138.07839965820312
2017-08-04,Open,138.62332153320312
2017-08-07,Open,138.62332153320312
2017-08-08,Open,135.75526428222656
2017-08-09,Open,135.51625061035156
2017-08-10,Open,135.4110870361328
2017-08-11,Open,136.1854705810547
2017-08-14,Open,135.75526428222656
2017-08-15,Open,136.28106689453125
2017-08-16,Open,135.5544891357422
2017-08-17,Open,136.2523956298828
2017-08-18,Open,134.67495727539062
2017-08-21,Open,133.4512481689453
2017-08-22,Open,134.45506286621094
2017-08-23,Open,134.51242065429688
2017-08-24,Open,136.2332763671875
2017-08-25,Open,136.9980926513672
2017-08-28,Open,137.7724609375
2017-08-29,Open,135.85086059570312
2017-08-30,Open,136.95985412597656
2017-08-31,Open,136.73040771484375
2017-09-01,Open,136.69215393066406
2017-09-05,Open,137.18930053710938
2017-09-06,Open,137.55258178710938
2017-09-07,Open,137.76290893554688
2017-09-08,Open,136.8546905517578
2017-09-11,Open,137.2275390625
2017-09-12,Open,138.72848510742188
2017-09-13,Open,138.9579315185547
2017-09-14,Open,139.4455108642578
2017-09-15,Open,138.4512481689453
2017-09-18,Open,138.44168090820312
2017-09-19,Open,138.4225616455078
2017-09-20,Open,138.55641174316406
2017-09-21,Open,139.24473571777344
2017-09-22,Open,139.1873779296875
2017-09-25,Open,138.73805236816406
2017-09-26,Open,139.92352294921875
2017-09-27,Open,140.2294464111328
2017-09-28,Open,139.25430297851562
2017-09-29,Open,139.0535430908203
2017-10-02,Open,138.9579315185547
2017-10-03,Open,140.23899841308594
2017-10-04,Open,140.53536987304688
2017-10-05,Open,140.2294464111328
2017-10-06,Open,140.1912078857422
2017-10-09,Open,140.05735778808594
2017-10-10,Open,141.21414184570312
2017-10-11,Open,141.87380981445312
2017-10-12,Open,141.07073974609375
2017-10-13,Open,140.9942626953125
2017-10-16,Open,140.74569702148438
2017-10-17,Open,140.181640625
2017-10-18,Open,150.2103271484375
2017-10-19,Open,152.7724609375
2017-10-20,Open,153.9866180419922
2017-10-23,Open,154.92352294921875
2017-10-24,Open,152.62905883789062
2017-10-25,Open,149.14913940429688
2017-10-26,Open,147.52389526367188
2017-10-27,Open,147.74378967285156
2017-10-30,Open,146.9980926513672
2017-10-31,Open,147.5430145263672
2017-11-01,Open,147.32313537597656
2017-11-02,Open,147.3996124267578
2017-11-03,Open,146.67303466796875
2017-11-06,Open,145.09559631347656
2017-11-07,Open,144.71319580078125
2017-11-08,Open,144.93307495117188
2017-11-09,Open,143.33651733398438
2017-11-10,Open,144.0248565673828
2017-11-13,Open,142.33270263671875
2017-11-14,Open,141.44358825683594
2017-11-15,Open,141.49139404296875
2017-11-16,Open,141.2332763671875
2017-11-17,Open,142.7724609375
2017-11-20,Open,144.01528930664062
2017-11-21,Open,144.64627075195312
2017-11-22,Open,145.31549072265625
2017-11-24,Open,145.26768493652344
2017-11-27,Open,145.3728485107422
2017-11-28,Open,145.6501007080078
2017-11-29,Open,146.08985900878906
2017-11-30,Open,146.89292907714844
2017-12-01,Open,147.6099395751953
2017-12-04,Open,149.10133361816406
2017-12-05,Open,149.56979370117188
2017-12-06,Open,147.32313537597656
2017-12-07,Open,146.8355712890625
2017-12-08,Open,148.1644287109375
2017-12-11,Open,148.62332153320312
2017-12-12,Open,150.38241577148438
2017-12-13,Open,149.71319580078125
2017-12-14,Open,147.8011474609375
2017-12-15,Open,146.8546905517578
2017-12-18,Open,146.8355712890625
2017-12-19,Open,147.27532958984375
2017-12-20,Open,146.89292907714844
2017-12-21,Open,146.4340362548828
2017-12-22,Open,145.14340209960938
2017-12-26,Open,145.8030548095703
2017-12-27,Open,146.2237091064453
2017-12-28,Open,146.46270751953125
2017-12-29,Open,147.3900604248047
1991-01-02,High,27.186901092529297
1991-01-03,High,27.216777801513672
1991-01-04,High,27.00764846801757
1991-01-07,High,26.738767623901367
1991-01-08,High,26.380258560180664
1991-01-09,High,26.469884872436523
1991-01-10,High,25.902246475219727
1991-01-11,High,25.872371673583984
1991-01-14,High,25.60348892211914
1991-01-15,High,25.75286865234375
1991-01-16,High,26.111377716064453
1991-01-17,High,27.754541397094727
1991-01-18,High,28.262428283691406
1991-01-21,High,28.71056365966797
1991-01-22,High,28.59106063842773
1991-01-23,High,28.71056365966797
1991-01-24,High,29.069072723388672
1991-01-25,High,29.30807876586914
1991-01-28,High,29.875717163085938
1991-01-29,High,29.9653434753418
1991-01-30,High,30.35372734069824
1991-01-31,High,30.383604049682617
1991-02-01,High,30.50310707092285
1991-02-04,High,30.50310707092285
1991-02-05,High,30.712236404418945
1991-02-06,High,31.07074546813965
1991-02-07,High,31.30975151062012
1991-02-08,High,31.040870666503903
1991-02-11,High,31.66826057434082
1991-02-12,High,31.99689292907715
1991-02-13,High,32.26577377319336
1991-02-14,High,32.56453323364258
1991-02-15,High,32.95291519165039
1991-02-19,High,33.40105056762695
1991-02-20,High,33.162044525146484
1991-02-21,High,33.04254150390625
1991-02-22,High,32.7437858581543
1991-02-25,High,32.295650482177734
1991-02-26,High,31.78776359558105
1991-02-27,High,31.27987670898437
1991-02-28,High,31.42925453186035
1991-03-01,High,31.42925453186035
1991-03-04,High,31.66826057434082
1991-03-05,High,32.26577377319336
1991-03-06,High,32.23590087890625
1991-03-07,High,31.967016220092773
1991-03-08,High,31.93714141845703
1991-03-11,High,31.190248489379883
1991-03-12,High,30.891490936279297
1991-03-13,High,30.98111915588379
1991-03-14,High,31.25
1991-03-15,High,30.532983779907227
1991-03-18,High,30.62261009216309
1991-03-19,High,28.44168281555176
1991-03-20,High,27.57528686523437
1991-03-21,High,27.48566055297852
1991-03-22,High,26.91802024841309
1991-03-25,High,27.157026290893555
1991-03-26,High,27.396032333374023
1991-03-27,High,27.396032333374023
1991-03-28,High,27.336280822753903
1991-04-01,High,27.30640411376953
1991-04-02,High,27.12715148925781
1991-04-03,High,27.30640411376953
1991-04-04,High,27.42590713500977
1991-04-05,High,27.36615753173828
1991-04-08,High,27.12715148925781
1991-04-09,High,27.09727478027344
1991-04-10,High,26.679014205932617
1991-04-11,High,26.738767623901367
1991-04-12,High,26.52963638305664
1991-04-15,High,25.902246475219727
1991-04-16,High,26.111377716064453
1991-04-17,High,26.469884872436523
1991-04-18,High,26.469884872436523
1991-04-19,High,26.35038185119629
1991-04-22,High,26.141252517700195
1991-04-23,High,26.08150100708008
1991-04-24,High,26.02174949645996
1991-04-25,High,26.08150100708008
1991-04-26,High,25.872371673583984
1991-04-29,High,25.78274345397949
1991-04-30,High,25.21510505676269
1991-05-01,High,24.976099014282227
1991-05-02,High,25.33460807800293
1991-05-03,High,25.454111099243164
1991-05-06,High,24.766969680786133
1991-05-07,High,24.73709487915039
1991-05-08,High,24.856597900390625
1991-05-09,High,25.304731369018555
1991-05-10,High,25.33460807800293
1991-05-13,High,25.33460807800293
1991-05-14,High,25.394359588623047
1991-05-15,High,25.12547874450684
1991-05-16,High,24.91634750366211
1991-05-17,High,25.0059757232666
1991-05-20,High,24.91634750366211
1991-05-21,High,24.91634750366211
1991-05-22,High,25.0059757232666
1991-05-23,High,25.0059757232666
1991-05-24,High,25.12547874450684
1991-05-28,High,25.18522834777832
1991-05-29,High,25.0059757232666
1991-05-30,High,25.12547874450684
1991-05-31,High,25.454111099243164
1991-06-03,High,25.66324043273925
1991-06-04,High,25.33460807800293
1991-06-05,High,25.21510505676269
1991-06-06,High,24.766969680786133
1991-06-07,High,24.61759185791016
1991-06-10,High,24.557838439941406
1991-06-11,High,24.73709487915039
1991-06-12,High,24.378585815429688
1991-06-13,High,24.22920608520508
1991-06-14,High,24.288957595825195
1991-06-17,High,23.90057373046875
1991-06-18,High,24.13957977294922
1991-06-19,High,24.199331283569336
1991-06-20,High,23.7213191986084
1991-06-21,High,23.90057373046875
1991-06-24,High,23.81094551086425
1991-06-25,High,23.81094551086425
1991-06-26,High,23.751195907592773
1991-06-27,High,23.601816177368164
1991-06-28,High,23.36281013488769
1991-07-01,High,23.571941375732425
1991-07-02,High,23.751195907592773
1991-07-03,High,23.63169288635254
1991-07-05,High,23.7213191986084
1991-07-08,High,24.020076751708984
1991-07-09,High,24.109703063964844
1991-07-10,High,23.99020195007324
1991-07-11,High,23.66156768798828
1991-07-12,High,23.84082221984864
1991-07-15,High,23.870698928833008
1991-07-16,High,23.78107070922852
1991-07-17,High,23.1536808013916
1991-07-18,High,23.512189865112305
1991-07-19,High,24.109703063964844
1991-07-22,High,24.40846061706543
1991-07-23,High,24.61759185791016
1991-07-24,High,24.22920608520508
1991-07-25,High,24.288957595825195
1991-07-26,High,24.13957977294922
1991-07-29,High,24.22920608520508
1991-07-30,High,24.378585815429688
1991-07-31,High,24.40846061706543
1991-08-01,High,24.31883430480957
1991-08-02,High,24.288957595825195
1991-08-05,High,24.199331283569336
1991-08-06,High,24.0798282623291
1991-08-07,High,24.020076751708984
1991-08-08,High,23.84082221984864
1991-08-09,High,23.81094551086425
1991-08-12,High,23.78107070922852
1991-08-13,High,23.870698928833008
1991-08-14,High,23.751195907592773
1991-08-15,High,23.66156768798828
1991-08-16,High,23.571941375732425
1991-08-19,High,22.854923248291016
1991-08-20,High,23.004301071166992
1991-08-21,High,23.034177780151367
1991-08-22,High,23.034177780151367
1991-08-23,High,22.97442626953125
1991-08-26,High,22.854923248291016
1991-08-27,High,22.854923248291016
1991-08-28,High,22.76529693603516
1991-08-29,High,22.914674758911133
1991-08-30,High,23.21343231201172
1991-09-03,High,23.63169288635254
1991-09-04,High,23.7213191986084
1991-09-05,High,23.691444396972656
1991-09-06,High,23.81094551086425
1991-09-09,High,24.16945457458496
1991-09-10,High,24.199331283569336
1991-09-11,High,24.22920608520508
1991-09-12,High,24.856597900390625
1991-09-13,High,24.796844482421875
1991-09-16,High,24.946224212646484
1991-09-17,High,25.06572723388672
1991-09-18,High,25.21510505676269
1991-09-19,High,25.42423439025879
1991-09-20,High,25.12547874450684
1991-09-23,High,25.0059757232666
1991-09-24,High,25.304731369018555
1991-09-25,High,25.27485656738281
1991-09-26,High,25.27485656738281
1991-09-27,High,25.18522834777832
1991-09-30,High,24.91634750366211
1991-10-01,High,24.796844482421875
1991-10-02,High,24.49808883666992
1991-10-03,High,24.13957977294922
1991-10-04,High,23.81094551086425
1991-10-07,High,23.751195907592773
1991-10-08,High,23.751195907592773
1991-10-09,High,23.48231315612793
1991-10-10,High,23.870698928833008
1991-10-11,High,24.020076751708984
1991-10-14,High,24.288957595825195
1991-10-15,High,25.035850524902344
1991-10-16,High,24.796844482421875
1991-10-17,High,24.199331283569336
1991-10-18,High,23.99020195007324
1991-10-21,High,24.13957977294922
1991-10-22,High,24.020076751708984
1991-10-23,High,23.601816177368164
1991-10-24,High,23.691444396972656
1991-10-25,High,23.571941375732425
1991-10-28,High,23.571941375732425
1991-10-29,High,23.751195907592773
1991-10-30,High,23.960325241088867
1991-10-31,High,23.99020195007324
1991-11-01,High,23.751195907592773
1991-11-04,High,23.36281013488769
1991-11-05,High,23.36281013488769
1991-11-06,High,23.24330711364746
1991-11-07,High,23.90057373046875
1991-11-08,High,24.22920608520508
1991-11-11,High,24.0798282623291
1991-11-12,High,24.049951553344727
1991-11-13,High,23.691444396972656
1991-11-14,High,23.93044853210449
1991-11-15,High,23.93044853210449
1991-11-18,High,23.36281013488769
1991-11-19,High,23.123804092407227
1991-11-20,High,23.27318382263184
1991-11-21,High,23.123804092407227
1991-11-22,High,22.944551467895508
1991-11-25,High,22.854923248291016
1991-11-26,High,23.452438354492188
1991-11-27,High,23.21343231201172
1991-11-29,High,22.436662673950195
1991-12-02,High,22.078155517578125
1991-12-03,High,22.01840209960937
1991-12-04,High,21.8690242767334
1991-12-05,High,21.77939796447754
1991-12-06,High,21.570268630981445
1991-12-09,High,21.45076560974121
1991-12-10,High,20.673995971679688
1991-12-11,High,21.002628326416016
1991-12-12,High,21.331262588500977
1991-12-13,High,21.241634368896484
1991-12-16,High,21.03250503540039
1991-12-17,High,20.79349899291992
1991-12-18,High,20.763622283935547
1991-12-19,High,20.52461814880371
1991-12-20,High,20.61424446105957
1991-12-23,High,21.152008056640625
1991-12-24,High,21.51051521301269
1991-12-26,High,21.241634368896484
1991-12-27,High,21.42088890075684
1991-12-30,High,21.68977165222168
1991-12-31,High,21.77939796447754
1992-01-02,High,21.659894943237305
1992-01-03,High,21.77939796447754
1992-01-06,High,22.257408142089844
1992-01-07,High,22.64579391479492
1992-01-08,High,22.70554542541504
1992-01-09,High,22.526290893554688
1992-01-10,High,22.108030319213867
1992-01-13,High,21.719646453857425
1992-01-14,High,22.108030319213867
1992-01-15,High,22.88479804992676
1992-01-16,High,23.21343231201172
1992-01-17,High,23.452438354492188
1992-01-20,High,23.034177780151367
1992-01-21,High,22.82504844665528
1992-01-22,High,22.854923248291016
1992-01-23,High,22.914674758911133
1992-01-24,High,22.526290893554688
1992-01-27,High,22.46653938293457
1992-01-28,High,22.46653938293457
1992-01-29,High,22.496414184570312
1992-01-30,High,22.108030319213867
1992-01-31,High,21.98852729797364
1992-02-03,High,21.839149475097656
1992-02-04,High,22.04827880859375
1992-02-05,High,22.01840209960937
1992-02-06,High,21.719646453857425
1992-02-07,High,21.600143432617188
1992-02-10,High,21.48064041137696
1992-02-11,High,21.719646453857425
1992-02-12,High,22.078155517578125
1992-02-13,High,22.28728485107422
1992-02-14,High,21.77939796447754
1992-02-18,High,21.77939796447754
1992-02-19,High,21.68977165222168
1992-02-20,High,21.659894943237305
1992-02-21,High,21.600143432617188
1992-02-24,High,21.570268630981445
1992-02-25,High,21.331262588500977
1992-02-26,High,21.181882858276367
1992-02-27,High,21.12213134765625
1992-02-28,High,21.181882858276367
1992-03-02,High,20.97275352478028
1992-03-03,High,21.181882858276367
1992-03-04,High,21.42088890075684
1992-03-05,High,21.062379837036133
1992-03-06,High,20.85325050354004
1992-03-09,High,20.88312530517578
1992-03-10,High,21.12213134765625
1992-03-11,High,21.12213134765625
1992-03-12,High,21.3013858795166
1992-03-13,High,21.570268630981445
1992-03-16,High,21.42088890075684
1992-03-17,High,21.241634368896484
1992-03-18,High,21.152008056640625
1992-03-19,High,20.823375701904297
1992-03-20,High,20.703872680664062
1992-03-23,High,20.733747482299805
1992-03-24,High,20.554492950439453
1992-03-25,High,20.554492950439453
1992-03-26,High,20.40511512756348
1992-03-27,High,20.166109085083008
1992-03-30,High,20.046606063842773
1992-03-31,High,20.28561210632324
1992-04-01,High,19.95697975158692
1992-04-02,High,19.95697975158692
1992-04-03,High,19.688098907470703
1992-04-06,High,19.867351531982425
1992-04-07,High,20.28561210632324
1992-04-08,High,20.315488815307617
1992-04-09,High,20.52461814880371
1992-04-10,High,20.584369659423828
1992-04-13,High,20.91300201416016
1992-04-14,High,21.45076560974121
1992-04-15,High,21.241634368896484
1992-04-16,High,21.181882858276367
1992-04-20,High,21.45076560974121
1992-04-21,High,21.570268630981445
1992-04-22,High,21.54039192199707
1992-04-23,High,21.659894943237305
1992-04-24,High,21.331262588500977
1992-04-27,High,21.211759567260746
1992-04-28,High,21.152008056640625
1992-04-29,High,21.241634368896484
1992-04-30,High,21.68977165222168
1992-05-01,High,22.01840209960937
1992-05-04,High,22.2275333404541
1992-05-05,High,22.46653938293457
1992-05-06,High,22.496414184570312
1992-05-07,High,22.496414184570312
1992-05-08,High,22.526290893554688
1992-05-11,High,22.55616569519043
1992-05-12,High,22.436662673950195
1992-05-13,High,22.37691116333008
1992-05-14,High,22.04827880859375
1992-05-15,High,22.01840209960937
1992-05-18,High,21.95865249633789
1992-05-19,High,22.108030319213867
1992-05-20,High,22.167781829833984
1992-05-21,High,21.898900985717773
1992-05-22,High,22.04827880859375
1992-05-26,High,21.8690242767334
1992-05-27,High,21.749521255493164
1992-05-28,High,21.8690242767334
1992-05-29,High,21.98852729797364
1992-06-01,High,21.80927276611328
1992-06-02,High,21.749521255493164
1992-06-03,High,21.68977165222168
